"","YYYY","MM","DD","ATMP"
"4308",2009,"02","23","22.0"
"4309",2009,"02","24","20.8"
"4310",2009,"02","25","19.8"
"4311",2009,"02","26","20.5"
"4312",2009,"02","27","21.2"
"4313",2009,"02","28","21.6"
"4314",2009,"03","01","22.9"
"4315",2009,"03","02","12.1"
"4316",2009,"03","03","10.9"
"4317",2009,"03","04","14.1"
"4318",2009,"03","05","19.2"
"4319",2009,"03","06","20.5"
"4320",2009,"03","07","21.0"
"4321",2009,"03","08","21.9"
"4322",2009,"03","09","22.0"
"4323",2009,"03","10","21.9"
"4324",2009,"03","11","21.7"
"4325",2009,"03","12","22.3"
"4326",2009,"03","13","22.3"
"4327",2009,"03","14","22.8"
"4328",2009,"03","15","23.6"
"4329",2009,"03","16","23.2"
"4330",2009,"03","17","21.8"
"4331",2009,"03","18","21.9"
"4332",2009,"03","19","21.6"
"4333",2009,"03","20","22.9"
"4334",2009,"03","21","22.7"
"4335",2009,"03","22","21.4"
"4336",2009,"03","23","21.2"
"4337",2009,"03","24","21.8"
"4338",2009,"03","25","21.6"
"4339",2009,"03","26","21.1"
"4340",2009,"03","27","22.9"
"4341",2009,"03","28","24.0"
"4342",2009,"03","29","24.8"
"4343",2009,"03","30","21.0"
"4344",2009,"03","31","24.7"
"4345",2009,"04","01","24.4"
"4346",2009,"04","02","24.7"
"4347",2009,"04","03","24.9"
"4348",2009,"04","04","24.8"
"4349",2009,"04","05","24.9"
"4350",2009,"04","06","25.3"
"4351",2009,"04","07","19.5"
"4352",2009,"04","08","15.5"
"4353",2009,"04","09","18.1"
"4354",2009,"04","10","23.4"
"4355",2009,"04","11","24.5"
"4356",2009,"04","12","23.3"
"4357",2009,"04","13","25.0"
"4358",2009,"04","14","25.0"
"4359",2009,"04","15","24.9"
"4360",2009,"04","16","22.9"
"4361",2009,"04","17","23.9"
"4362",2009,"04","18","22.8"
"4363",2009,"04","19","23.1"
"4364",2009,"04","20","24.2"
"4365",2009,"04","21","24.7"
"4366",2009,"04","22","19.9"
"4367",2009,"04","23","24.3"
"4368",2009,"04","24","23.8"
"4369",2009,"04","25","23.5"
"4370",2009,"04","26","23.6"
"4371",2009,"04","27","23.6"
"4372",2009,"04","28","23.7"
"4373",2009,"04","29","24.0"
"4374",2009,"04","30","23.8"
"4375",2009,"05","01","23.9"
"4376",2009,"05","02","24.5"
"4377",2009,"05","03","24.6"
"4378",2009,"05","04","24.7"
"4379",2009,"05","05","24.8"
"4380",2009,"05","06","24.7"
"4381",2009,"05","07","25.2"
"4382",2009,"05","08","25.5"
"4383",2009,"05","09","25.9"
"4384",2009,"05","10","27.9"
"4385",2009,"05","11","26.1"
"4386",2009,"05","12","25.8"
"4387",2009,"05","13","26.2"
"4388",2009,"05","14","25.9"
"4389",2009,"05","15","26.0"
"4390",2009,"05","16","25.6"
"4391",2009,"05","17","25.5"
"4392",2009,"05","18","25.6"
"4393",2009,"05","19","23.2"
"4394",2009,"05","20","25.1"
"4395",2009,"05","21","26.1"
"4396",2009,"05","22","26.2"
"4397",2009,"05","23","25.4"
"4398",2009,"05","24","26.0"
"4399",2009,"05","25","25.5"
"4400",2009,"05","26","26.6"
"4401",2009,"05","27","26.8"
"4402",2009,"05","28","27.0"
"4403",2009,"05","29","25.4"
"4404",2009,"05","30","26.8"
"4405",2009,"05","31","23.8"
"4406",2009,"06","01","26.8"
"4407",2009,"06","02","27.0"
"4408",2009,"06","03","27.0"
"4409",2009,"06","04","27.2"
"4410",2009,"06","05","26.6"
"4411",2009,"06","06","27.1"
"4412",2009,"06","07","26.8"
"4413",2009,"06","08","27.4"
"4414",2009,"06","09","26.1"
"4415",2009,"06","10","26.9"
"4416",2009,"06","11","27.2"
"4417",2009,"06","12","27.6"
"4418",2009,"06","13","27.9"
"4419",2009,"06","14","28.0"
"4420",2009,"06","15","28.2"
"4421",2009,"06","16","28.2"
"4422",2009,"06","17","26.5"
"4423",2009,"06","18","28.3"
"4424",2009,"06","19","28.2"
"4425",2009,"06","20","28.3"
"4426",2009,"06","21","28.6"
"4427",2009,"06","22","28.9"
"4428",2009,"06","23","29.0"
"4429",2009,"06","24","24.8"
"4430",2009,"06","25","27.7"
"4431",2009,"06","26","28.0"
"4432",2009,"06","27","28.1"
"4433",2009,"06","28","28.2"
"4434",2009,"06","29","28.2"
"4435",2009,"06","30","28.5"
"4436",2009,"07","01","28.4"
"4437",2009,"07","02","28.1"
"4438",2009,"07","03","28.4"
"4439",2009,"07","04","27.5"
"4440",2009,"07","05","28.4"
"4441",2009,"07","06","28.3"
"4442",2009,"07","07","28.8"
"4443",2009,"07","08","28.7"
"4444",2009,"07","09","29.1"
"4445",2009,"07","10","28.7"
"4446",2009,"07","11","28.8"
"4447",2009,"07","12","28.2"
"4448",2009,"07","13","28.1"
"4449",2009,"07","14","28.6"
"4450",2009,"07","15","28.8"
"4451",2009,"07","16","28.6"
"4452",2009,"07","17","28.8"
"4453",2009,"07","18","28.9"
"4454",2009,"07","19","29.1"
"4455",2009,"07","20","28.5"
"4456",2009,"07","21","28.1"
"4457",2009,"07","22","28.5"
"4458",2009,"07","23","29.0"
"4459",2009,"07","24","28.9"
"4460",2009,"07","25","29.2"
"4461",2009,"07","26","29.0"
"4462",2009,"07","27","29.0"
"4463",2009,"07","28","24.8"
"4464",2009,"07","29","28.8"
"4465",2009,"07","30","29.4"
"4466",2009,"07","31","28.9"
"4467",2009,"08","01","28.9"
"4468",2009,"08","02","28.8"
"4469",2009,"08","03","29.0"
"4470",2009,"08","04","29.0"
"4471",2009,"08","05","29.2"
"4472",2009,"08","06","29.3"
"4473",2009,"08","07","28.8"
"4474",2009,"08","08","29.0"
"4475",2009,"08","09","29.1"
"4476",2009,"08","10","29.1"
"4477",2009,"08","11","28.5"
"4478",2009,"08","12","27.9"
"4479",2009,"08","13","28.0"
"4480",2009,"08","14","29.1"
"4481",2009,"08","15","24.7"
"4482",2009,"08","16","28.7"
"4483",2009,"08","17","28.9"
"4484",2009,"08","18","29.0"
"4485",2009,"08","19","28.4"
"4486",2009,"08","20","28.8"
"4487",2009,"08","21","28.9"
"4488",2009,"08","22","29.0"
"4489",2009,"08","23","28.8"
"4490",2009,"08","24","29.0"
"4491",2009,"08","25","28.7"
"4492",2009,"08","26","29.1"
"4493",2009,"08","27","29.0"
"4494",2009,"08","28","28.6"
"4495",2009,"08","29","29.4"
"4496",2009,"08","30","29.2"
"4497",2009,"08","31","29.0"
"4498",2009,"09","01","29.3"
"4499",2009,"09","02","29.3"
"4500",2009,"09","03","28.6"
"4501",2009,"09","04","29.1"
"4502",2009,"09","05","29.2"
"4503",2009,"09","06","28.2"
"4504",2009,"09","07","28.1"
"4505",2009,"09","08","28.5"
"4506",2009,"09","09","25.9"
"4507",2009,"09","10","25.9"
"4508",2009,"09","11","27.9"
"4509",2009,"09","12","28.6"
"4510",2009,"09","13","28.0"
"4511",2009,"09","14","28.4"
"4512",2009,"09","15","27.7"
"4513",2009,"09","16","28.8"
"4514",2009,"09","17","29.0"
"4515",2009,"09","18","28.8"
"4516",2009,"09","19","28.4"
"4517",2009,"09","20","28.4"
"4518",2009,"09","21","28.8"
"4519",2009,"09","22","27.2"
"4520",2009,"09","23","28.9"
"4521",2009,"09","24","28.8"
"4522",2009,"09","25","28.7"
"4523",2009,"09","26","28.8"
"4524",2009,"09","27","28.6"
"4525",2009,"10","28","27.8"
"4526",2009,"10","29","27.8"
"4527",2009,"10","30","27.7"
"4528",2009,"11","01","26.8"
"4529",2009,"11","02","27.3"
"4530",2009,"11","03","25.9"
"4531",2009,"11","04","27.4"
"4532",2009,"11","05","25.7"
"4533",2009,"11","06","25.5"
"4534",2009,"11","07","25.4"
"4535",2009,"11","08","25.8"
"4536",2009,"11","09","26.3"
"4537",2009,"11","10","26.2"
"4538",2009,"11","11","26.5"
"4539",2009,"11","12","22.8"
"4540",2009,"11","13","16.3"
"4541",2009,"11","14","18.9"
"4542",2009,"11","15","19.5"
"4543",2009,"11","16","20.9"
"4544",2009,"11","17","21.6"
"4545",2009,"11","18","25.0"
"4546",2009,"11","19","22.5"
"4547",2009,"11","20","23.3"
"4548",2009,"11","21","25.5"
"4549",2009,"11","22","25.7"
"4550",2009,"11","23","25.8"
"4551",2009,"11","24","25.8"
"4552",2009,"11","25","26.5"
"4553",2009,"11","26","23.3"
"4554",2009,"11","27","15.7"
"4555",2009,"11","28","14.3"
"4556",2009,"11","29","19.8"
"4557",2009,"11","30","24.2"
"4558",2009,"12","01","24.5"
"4559",2009,"12","02","25.8"
"4560",2009,"12","03","26.5"
"4561",2009,"12","04","26.2"
"4562",2009,"12","05","26.4"
"4563",2009,"12","06","16.6"
"4564",2009,"12","07","21.7"
"4565",2009,"12","08","25.6"
"4566",2009,"12","09","26.0"
"4567",2009,"12","10","25.7"
"4568",2009,"12","11","23.0"
"4569",2009,"12","12","25.4"
"4570",2009,"12","13","25.9"
"4571",2009,"12","14","26.0"
"4572",2009,"12","15","25.9"
"4573",2009,"12","16","25.7"
"4574",2009,"12","17","25.2"
"4575",2009,"12","18","22.3"
"4576",2009,"12","19","21.5"
"4577",2009,"12","20","16.9"
"4578",2009,"12","21","12.9"
"4579",2009,"12","22","16.1"
"4580",2009,"12","23","22.3"
"4581",2009,"12","24","23.4"
"4582",2009,"12","25","24.8"
"4583",2009,"12","26","18.9"
"4584",2009,"12","27","18.0"
"4585",2009,"12","28","21.0"
"4586",2009,"12","29","11.1"
"4587",2009,"12","30","16.3"
"4588",2009,"12","31","24.0"
"4589",2010,"01","01","23.9"
"4590",2010,"01","02","11.7"
"4591",2010,"01","03","11.3"
"4592",2010,"01","04","9.4"
"4593",2010,"01","05","11.8"
"4594",2010,"01","06","7.1"
"4595",2010,"01","07","9.0"
"4596",2010,"01","08","15.8"
"4597",2010,"01","09","14.8"
"4598",2010,"01","10","3.5"
"4599",2010,"01","11","3.5"
"4600",2010,"01","12","7.5"
"4601",2010,"01","13","9.7"
"4602",2010,"01","14","13.7"
"4603",2010,"01","15","22.4"
"4604",2010,"01","16","23.1"
"4605",2010,"01","17","23.9"
"4606",2010,"01","18","18.4"
"4607",2010,"01","19","15.6"
"4608",2010,"01","20","18.5"
"4609",2010,"01","21","23.8"
"4610",2010,"01","22","23.8"
"4611",2010,"01","23","22.3"
"4612",2010,"01","24","23.9"
"4613",2010,"01","25","24.8"
"4614",2010,"01","26","14.7"
"4615",2010,"01","27","16.2"
"4616",2010,"01","28","21.2"
"4617",2010,"01","29","22.0"
"4618",2010,"01","30","23.8"
"4619",2010,"01","31","24.3"
"4620",2010,"02","01","22.8"
"4621",2010,"02","02","23.8"
"4622",2010,"02","03","20.0"
"4623",2010,"02","04","22.5"
"4624",2010,"02","05","23.8"
"4625",2010,"02","06","20.3"
"4626",2010,"02","07","16.7"
"4627",2010,"02","08","13.6"
"4628",2010,"02","09","21.3"
"4629",2010,"02","10","16.8"
"4630",2010,"02","11","9.4"
"4631",2010,"02","12","19.7"
"4632",2010,"02","13","13.0"
"4633",2010,"02","14","8.6"
"4634",2010,"02","15","13.6"
"4635",2010,"02","16","16.7"
"4636",2010,"02","17","11.2"
"4637",2010,"02","18","12.4"
"4638",2010,"02","19","11.8"
"4639",2010,"02","20","19.4"
"4640",2010,"02","21","21.0"
"4641",2010,"02","22","19.9"
"4642",2010,"02","23","22.5"
"4643",2010,"02","24","23.5"
"4644",2010,"02","25","13.4"
"4645",2010,"02","26","9.6"
"4646",2010,"02","27","16.3"
"4647",2010,"02","28","12.0"
"4648",2010,"03","01","12.5"
"4649",2010,"03","02","21.8"
"4650",2010,"03","03","15.2"
"4651",2010,"03","04","11.7"
"4652",2010,"03","05","8.5"
"4653",2010,"03","06","12.8"
"4654",2010,"03","07","14.2"
"4655",2010,"03","08","17.1"
"4656",2010,"03","09","20.3"
"4657",2010,"03","10","21.4"
"4658",2010,"03","11","22.5"
"4659",2010,"03","12","23.1"
"4660",2010,"03","13","19.6"
"4661",2010,"03","14","20.7"
"4662",2010,"03","15","18.2"
"4663",2010,"03","16","15.0"
"4664",2010,"03","17","16.5"
"4665",2010,"03","18","16.2"
"4666",2010,"03","19","14.3"
"4667",2010,"03","20","19.7"
"4668",2010,"03","21","22.9"
"4669",2010,"03","22","18.9"
"4670",2010,"03","23","19.3"
"4671",2010,"03","24","17.8"
"4672",2010,"03","25","21.3"
"4673",2010,"03","26","23.5"
"4674",2010,"03","27","19.0"
"4675",2010,"03","28","23.2"
"4676",2010,"03","29","23.9"
"4677",2010,"03","30","15.8"
"4678",2010,"03","31","15.7"
"4679",2010,"04","01","17.8"
"4680",2010,"04","02","21.3"
"4681",2010,"04","03","21.8"
"4682",2010,"04","04","22.2"
"4683",2010,"04","05","22.5"
"4684",2010,"04","06","22.4"
"4685",2010,"04","07","22.8"
"4686",2010,"04","08","23.6"
"4687",2010,"04","09","24.2"
"4688",2010,"04","10","24.2"
"4689",2010,"04","11","24.0"
"4690",2010,"04","12","23.1"
"4691",2010,"04","13","23.3"
"4692",2010,"04","14","23.4"
"4693",2010,"04","15","22.5"
"4694",2010,"04","16","22.3"
"4695",2010,"04","17","22.9"
"4696",2010,"04","18","22.4"
"4697",2010,"04","19","22.6"
"4698",2010,"04","20","21.5"
"4699",2010,"04","21","23.5"
"4700",2010,"04","22","20.5"
"4701",2010,"04","23","23.7"
"4702",2010,"04","24","24.2"
"4703",2010,"04","25","24.6"
"4704",2010,"04","26","25.5"
"4705",2010,"04","27","22.0"
"4706",2010,"04","28","22.9"
"4707",2010,"04","29","24.2"
"4708",2010,"04","30","24.1"
"4709",2010,"05","01","25.3"
"4710",2010,"05","02","25.7"
"4711",2010,"05","03","25.5"
"4712",2010,"05","04","25.7"
"4713",2010,"05","05","26.1"
"4714",2010,"05","06","26.1"
"4715",2010,"05","07","26.4"
"4716",2010,"05","08","26.5"
"4717",2010,"05","09","25.9"
"4718",2010,"05","10","26.6"
"4719",2010,"05","11","26.6"
"4720",2010,"05","12","25.6"
"4721",2010,"05","13","25.2"
"4722",2010,"05","14","25.5"
"4723",2010,"05","15","25.9"
"4724",2010,"05","16","26.1"
"4725",2010,"05","17","26.4"
"4726",2010,"05","18","26.8"
"4727",2010,"05","19","26.7"
"4728",2010,"05","20","25.6"
"4729",2010,"05","21","26.4"
"4730",2010,"05","22","25.8"
"4731",2010,"05","23","25.6"
"4732",2010,"05","24","26.1"
"4733",2010,"05","25","26.1"
"4734",2010,"05","26","26.5"
"4735",2010,"05","27","25.8"
"4736",2010,"05","28","26.0"
"4737",2010,"05","29","26.5"
"4738",2010,"05","30","27.1"
"4739",2010,"05","31","27.7"
"4740",2010,"06","01","27.7"
"4741",2010,"06","02","27.9"
"4742",2010,"06","03","28.1"
"4743",2010,"06","04","27.2"
"4744",2010,"06","05","28.6"
"4745",2010,"06","06","28.9"
"4746",2010,"06","07","27.6"
"4747",2010,"06","08","28.7"
"4748",2010,"06","09","28.4"
"4749",2010,"06","10","28.7"
"4750",2010,"06","11","29.1"
"4751",2010,"06","12","29.3"
"4752",2010,"06","13","29.1"
"4753",2010,"06","14","29.1"
"4754",2010,"06","15","29.3"
"4755",2010,"06","16","29.3"
"4756",2010,"06","17","29.3"
"4757",2010,"06","18","29.6"
"4758",2010,"06","19","29.0"
"4759",2010,"06","20","29.0"
"4760",2010,"06","21","29.2"
"4761",2010,"06","22","29.1"
"4762",2010,"06","23","28.8"
"4763",2010,"06","24","28.9"
"4764",2010,"06","25","28.8"
"4765",2010,"06","26","28.9"
"4766",2010,"06","27","28.9"
"4767",2010,"06","28","28.9"
"4768",2010,"06","29","28.9"
"4769",2010,"06","30","29.0"
"4770",2010,"07","01","28.6"
"4771",2010,"07","02","28.1"
"4772",2010,"07","03","28.2"
"4773",2010,"07","04","28.2"
"4774",2010,"07","06","28.5"
"4775",2010,"07","07","28.7"
"4776",2010,"07","08","28.2"
"4777",2010,"07","09","28.0"
"4778",2010,"07","10","29.7"
"4779",2010,"07","11","28.0"
"4780",2010,"07","12","27.9"
"4781",2010,"07","13","28.3"
"4782",2010,"07","14","27.4"
"4783",2010,"07","15","29.2"
"4784",2010,"07","16","25.8"
"4785",2010,"07","17","28.7"
"4786",2010,"07","18","28.9"
"4787",2010,"07","19","28.7"
"4788",2010,"07","20","28.7"
"4789",2010,"07","21","28.7"
"4790",2010,"07","22","28.4"
"4791",2010,"07","23","27.9"
"4792",2010,"07","24","28.5"
"4793",2010,"07","25","28.2"
"4794",2010,"07","26","28.7"
"4795",2010,"07","27","28.4"
"4796",2010,"07","28","28.3"
"4797",2010,"07","29","28.5"
"4798",2010,"07","31","28.5"
"4799",2010,"08","01","28.8"
"4800",2010,"08","02","29.2"
"4801",2010,"08","03","29.0"
"4802",2010,"08","04","28.8"
"4803",2010,"08","05","26.9"
"4804",2010,"08","06","29.1"
"4805",2010,"08","07","29.1"
"4806",2010,"08","08","29.3"
"4807",2010,"08","09","27.8"
"4808",2010,"08","10","28.2"
"4809",2010,"08","11","28.5"
"4810",2010,"08","12","29.1"
"4811",2010,"08","13","29.2"
"4812",2010,"08","14","29.4"
"4813",2010,"08","15","29.3"
"4814",2010,"08","16","28.9"
"4815",2010,"08","17","29.0"
"4816",2010,"08","18","29.1"
"4817",2010,"08","19","29.6"
"4818",2010,"08","20","29.6"
"4819",2010,"08","21","29.5"
"4820",2010,"08","22","29.1"
"4821",2010,"08","23","28.7"
"4822",2010,"08","24","29.6"
"4823",2010,"08","25","29.4"
"4824",2010,"08","26","26.4"
"4825",2010,"08","27","29.4"
"4826",2010,"08","28","29.2"
"4827",2010,"08","29","29.4"
"4828",2010,"08","30","28.9"
"4829",2010,"08","31","28.9"
"4830",2010,"09","01","28.8"
"4831",2010,"09","02","27.0"
"4832",2010,"09","03","28.9"
"4833",2010,"09","04","27.2"
"4834",2010,"09","05","28.9"
"4835",2010,"09","06","29.1"
"4836",2010,"09","07","28.0"
"4837",2010,"09","08","28.0"
"4838",2010,"09","09","28.2"
"4839",2010,"09","10","29.1"
"4840",2010,"09","11","29.0"
"4841",2010,"09","12","28.9"
"4842",2010,"09","13","28.9"
"4843",2010,"09","14","29.2"
"4844",2010,"09","15","29.0"
"4845",2010,"09","16","28.2"
"4846",2010,"09","17","28.6"
"4847",2010,"09","18","28.4"
"4848",2010,"09","19","28.2"
"4849",2010,"09","20","27.6"
"4850",2010,"09","21","28.0"
"4851",2010,"09","22","28.4"
"4852",2010,"09","23","28.3"
"4853",2010,"09","24","28.6"
"4854",2010,"09","25","27.9"
"4855",2010,"09","26","26.9"
"4856",2010,"09","27","28.6"
"4857",2010,"09","28","28.5"
"4858",2010,"09","29","25.0"
"4859",2010,"09","30","25.3"
"4860",2010,"10","01","24.6"
"4861",2010,"10","02","25.4"
"4862",2010,"10","03","26.0"
"4863",2010,"10","04","24.6"
"4864",2010,"10","05","24.5"
"4865",2010,"10","06","24.2"
"4866",2010,"10","07","21.7"
"4867",2010,"10","08","22.4"
"4868",2010,"10","09","24.2"
"4869",2010,"10","10","23.6"
"4870",2010,"10","11","26.2"
"4871",2010,"10","12","27.1"
"4872",2010,"10","13","26.8"
"4873",2010,"10","14","27.2"
"4874",2010,"10","15","23.4"
"4875",2010,"10","16","22.7"
"4876",2010,"10","17","24.0"
"4877",2010,"10","18","25.7"
"4878",2010,"10","19","26.3"
"4879",2010,"10","20","26.5"
"4880",2010,"10","21","23.8"
"4881",2010,"10","22","26.5"
"4882",2010,"10","23","24.5"
"4883",2010,"10","24","26.7"
"4884",2010,"10","25","26.9"
"4885",2010,"10","26","27.1"
"4886",2010,"10","27","27.3"
"4887",2010,"10","28","27.2"
"4888",2010,"10","29","25.6"
"4889",2010,"10","30","26.8"
"4890",2010,"10","31","26.7"
"4891",2010,"11","01","26.8"
"4892",2010,"11","02","26.2"
"4893",2010,"11","03","23.2"
"4894",2010,"11","04","25.5"
"4895",2010,"11","05","22.3"
"4896",2010,"11","06","16.4"
"4897",2010,"11","07","13.7"
"4898",2010,"11","08","18.1"
"4899",2010,"11","09","19.0"
"4900",2010,"11","10","19.3"
"4901",2010,"11","11","21.2"
"4902",2010,"11","12","19.4"
"4903",2010,"11","13","19.6"
"4904",2010,"11","14","20.4"
"4905",2010,"11","15","23.9"
"4906",2010,"11","16","24.6"
"4907",2010,"11","17","25.3"
"4908",2010,"11","18","23.4"
"4909",2010,"11","19","24.3"
"4910",2010,"11","20","24.1"
"4911",2010,"11","21","24.7"
"4912",2010,"11","22","24.8"
"4913",2010,"11","23","24.6"
"4914",2010,"11","24","24.9"
"4915",2010,"11","25","24.8"
"4916",2010,"11","26","24.7"
"4917",2010,"11","27","23.8"
"4918",2010,"11","28","23.8"
"4919",2010,"11","29","25.0"
"4920",2010,"11","30","25.2"
"4921",2010,"12","01","25.3"
"4922",2010,"12","02","16.1"
"4923",2010,"12","03","14.9"
"4924",2010,"12","04","17.1"
"4925",2010,"12","05","17.2"
"4926",2010,"12","06","12.7"
"4927",2010,"12","07","9.9"
"4928",2010,"12","08","8.8"
"4929",2010,"12","09","13.2"
"4930",2010,"12","10","13.2"
"4931",2010,"12","11","16.3"
"4932",2010,"12","12","16.5"
"4933",2010,"12","13","13.9"
"4934",2010,"12","14","5.1"
"4935",2010,"12","15","8.1"
"4936",2010,"12","16","18.9"
"4937",2010,"12","17","21.7"
"4938",2010,"12","18","23.2"
"4939",2010,"12","19","17.7"
"4940",2010,"12","20","11.7"
"4941",2010,"12","21","19.7"
"4942",2010,"12","22","18.5"
"4943",2010,"12","23","18.6"
"4944",2010,"12","24","13.6"
"4945",2010,"12","25","20.6"
"4946",2010,"12","26","18.9"
"4947",2010,"12","27","8.8"
"4948",2010,"12","28","7.8"
"4949",2010,"12","29","12.7"
"4950",2010,"12","30","21.0"
"4951",2010,"12","31","21.8"
"4952",2011,"01","01","22.2"
"4953",2011,"01","02","22.5"
"4954",2011,"01","03","20.2"
"4955",2011,"01","04","22.5"
"4956",2011,"01","05","22.7"
"4957",2011,"01","06","22.0"
"4958",2011,"01","07","15.0"
"4959",2011,"01","08","19.3"
"4960",2011,"01","09","18.3"
"4961",2011,"01","10","22.2"
"4962",2011,"01","11","22.3"
"4963",2011,"01","12","18.1"
"4964",2011,"01","13","10.0"
"4965",2011,"01","14","13.4"
"4966",2011,"01","15","19.9"
"4967",2011,"01","16","20.9"
"4968",2011,"01","17","22.4"
"4969",2011,"01","18","22.7"
"4970",2011,"01","19","23.2"
"4971",2011,"01","20","20.4"
"4972",2011,"01","21","23.4"
"4973",2011,"01","22","20.8"
"4974",2011,"01","23","9.3"
"4975",2011,"01","24","20.3"
"4976",2011,"01","25","22.2"
"4977",2011,"01","26","21.2"
"4978",2011,"01","27","15.0"
"4979",2011,"01","28","13.2"
"4980",2011,"01","29","14.0"
"4981",2011,"01","30","16.4"
"4982",2011,"01","31","21.1"
"4983",2011,"02","01","22.1"
"4984",2011,"02","02","22.7"
"4985",2011,"02","03","23.3"
"4986",2011,"02","04","23.0"
